,tmp0,tmp1,hPa,hum,pp
4176,28.48,35.23,963.0,0.87,0.0
4177,31.44,36.2,1103.0,0.65,0.0
4178,14.5,15.72,1109.0,0.52,0.0
4179,8.59,10.56,1042.0,0.24,0.0
4180,22.16,21.69,1101.0,0.88,1856.0
4181,42.5,48.0,913.0,0.24,0.0
4182,15.8,16.52,1044.0,0.57,0.0
4183,7.44,6.45,1013.0,0.55,0.0
4184,23.94,20.5,1097.0,0.98,2588.0
4185,18.33,20.61,1113.0,0.98,543.0
4186,13.03,11.54,1002.0,0.25,0.0
4187,10.02,9.96,937.0,0.38,0.0
4188,40.38,32.63,988.0,0.57,0.0
4189,21.86,26.28,1059.0,0.58,0.0
4190,33.51,42.68,1087.0,0.79,0.0
4191,15.26,13.64,1025.0,0.2,0.0
4192,14.81,15.08,1001.0,0.66,0.0
4193,17.83,12.88,943.0,0.35,0.0
4194,38.7,47.59,924.0,0.05,0.0
4195,5.16,6.67,1000.0,0.21,0.0
4196,0.62,0.63,1063.0,0.33,0.0
4197,22.19,25.72,991.0,0.57,0.0
4198,7.61,5.8,1080.0,0.61,0.0
4199,23.14,18.35,967.0,0.89,3202.0
4200,32.58,41.15,935.0,0.5,0.0
4201,27.78,22.49,1061.0,0.36,0.0
4202,2.05,2.32,982.0,0.24,0.0
4203,5.91,7.64,1096.0,0.37,0.0
4204,34.26,40.21,1073.0,0.47,0.0
4205,22.08,19.43,943.0,0.13,0.0
4206,24.95,22.15,999.0,0.44,0.0
4207,31.88,34.81,1052.0,0.6,0.0
4208,1.44,1.45,1041.0,0.72,0.0
4209,28.27,28.09,1074.0,0.13,0.0
4210,7.9,7.34,1038.0,0.67,0.0
4211,29.67,21.48,1104.0,0.34,0.0
4212,15.55,15.0,1034.0,0.28,0.0
4213,14.77,12.14,1075.0,0.35,0.0
4214,12.7,16.48,1092.0,0.23,0.0
4215,25.86,31.75,935.0,0.57,0.0
4216,30.8,36.81,1085.0,0.54,0.0
4217,3.15,2.59,1063.0,0.92,761.0
4218,40.93,35.84,1012.0,0.1,0.0
4219,4.4,3.62,1041.0,0.36,0.0
4220,30.04,26.0,942.0,0.36,0.0
4221,7.73,6.49,1055.0,0.2,0.0
4222,15.3,17.21,991.0,0.06,0.0
4223,21.24,20.91,991.0,0.42,0.0
4224,28.22,21.03,1055.0,0.31,0.0
4225,21.11,24.38,1075.0,0.8,0.0
4226,14.76,15.13,961.0,0.39,0.0
4227,26.35,33.83,1000.0,0.05,0.0
4228,27.44,32.55,935.0,0.12,0.0
4229,8.54,10.42,1039.0,0.0,0.0
4230,3.08,3.05,1111.0,0.23,0.0
4231,32.23,34.45,1059.0,0.18,0.0
4232,14.71,13.52,1049.0,0.32,0.0
4233,26.08,18.67,1013.0,0.77,511.0
4234,28.54,22.81,1085.0,0.4,0.0
4235,31.14,40.36,972.0,0.7,0.0
4236,44.79,56.01,954.0,0.04,0.0
4237,12.9,15.58,1041.0,0.65,0.0
4238,35.33,34.79,972.0,0.97,2131.0
4239,27.59,31.55,923.0,0.53,0.0
4240,9.9,7.91,1068.0,0.85,0.0
4241,5.68,6.82,979.0,0.13,0.0
4242,35.81,46.26,958.0,0.92,0.0
4243,6.64,7.34,963.0,0.6,0.0
4244,20.11,17.87,998.0,0.51,0.0
4245,27.89,26.4,1040.0,0.04,0.0
4246,0.75,0.72,1089.0,0.57,0.0
4247,0.09,0.1,970.0,0.84,0.0
4248,32.67,38.84,936.0,0.83,0.0
4249,36.71,36.2,992.0,0.09,0.0
4250,19.99,16.22,976.0,0.71,0.0
4251,36.35,26.46,1042.0,0.85,3121.0
4252,1.7,1.27,930.0,0.31,0.0
4253,4.64,5.29,1043.0,0.25,0.0
4254,22.21,21.84,922.0,0.26,0.0
4255,36.53,30.79,1108.0,0.99,2069.0
4256,37.63,44.36,1099.0,0.61,0.0
4257,2.2,1.59,975.0,0.28,0.0
4258,11.57,11.37,946.0,0.24,0.0
4259,10.05,7.33,1010.0,0.9,2046.0
4260,18.76,18.39,1093.0,0.16,0.0
4261,17.64,20.72,1105.0,0.95,1935.0
4262,34.05,29.99,1011.0,0.53,0.0
4263,3.21,3.16,1066.0,0.73,0.0
4264,6.97,8.06,975.0,0.55,0.0
4265,27.11,24.29,914.0,0.41,0.0
4266,7.61,6.45,973.0,0.81,0.0
4267,38.25,28.93,955.0,1.0,366.0
4268,8.42,7.79,942.0,0.15,0.0
4269,15.4,13.94,1081.0,0.86,0.0
4270,28.06,30.94,1071.0,0.67,0.0
4271,36.45,34.56,943.0,0.52,0.0
4272,9.79,9.34,1094.0,0.38,0.0
4273,3.24,3.24,1072.0,0.71,0.0
4274,42.92,40.47,977.0,0.66,0.0
4275,28.7,24.67,973.0,0.02,0.0
4276,22.8,29.43,1087.0,0.44,0.0
4277,18.32,16.67,959.0,0.02,0.0
4278,12.24,10.46,949.0,0.24,0.0
4279,38.71,32.38,978.0,0.07,0.0
4280,3.91,2.89,966.0,0.21,0.0
4281,32.96,34.46,999.0,0.08,0.0
4282,26.7,25.89,1101.0,0.96,3214.0
4283,2.68,2.65,981.0,0.85,0.0
4284,7.87,8.29,1030.0,0.26,0.0
4285,42.32,29.81,955.0,0.92,1337.0
4286,12.97,13.61,1013.0,0.04,0.0
4287,33.79,43.43,955.0,0.48,0.0
4288,8.27,10.13,1023.0,0.22,0.0
4289,44.59,52.38,1083.0,0.37,0.0
4290,4.71,3.43,957.0,0.74,0.0
4291,39.59,48.88,991.0,0.68,0.0
4292,18.06,20.22,956.0,0.2,0.0
4293,34.27,40.73,1064.0,0.89,0.0
4294,23.67,29.11,1113.0,0.92,0.0
4295,9.31,11.46,1013.0,0.51,0.0
4296,21.2,26.07,1057.0,0.51,0.0
4297,19.42,14.26,938.0,0.18,0.0
4298,23.24,24.43,1005.0,0.43,0.0
4299,6.88,8.04,970.0,0.39,0.0
4300,43.58,30.81,1011.0,0.47,0.0
4301,33.25,39.18,1018.0,0.95,0.0
4302,5.0,6.15,1034.0,0.78,0.0
4303,45.4,38.82,989.0,0.66,0.0
4304,4.65,5.93,968.0,0.94,1287.0
4305,25.67,21.61,1058.0,0.7,0.0
4306,2.47,2.25,1101.0,0.57,0.0
4307,35.94,42.28,983.0,0.69,0.0
4308,24.1,30.77,1031.0,0.51,0.0
4309,39.2,46.9,1024.0,0.25,0.0
4310,7.35,8.13,954.0,0.51,0.0
4311,34.71,34.97,997.0,0.06,0.0
4312,44.57,52.03,1072.0,0.05,0.0
4313,0.03,0.03,1088.0,0.59,0.0
4314,22.01,17.12,1083.0,0.53,0.0
4315,10.35,9.2,937.0,0.97,3066.0
4316,37.39,37.88,957.0,0.31,0.0
4317,7.52,5.55,970.0,0.8,0.0
4318,10.42,8.96,944.0,0.21,0.0
4319,5.8,5.91,1002.0,0.05,0.0
4320,40.99,48.74,918.0,0.5,0.0
4321,7.25,7.27,1031.0,0.16,0.0
4322,14.82,18.56,1002.0,0.38,0.0
4323,43.92,44.77,917.0,0.25,0.0
4324,3.62,2.82,1081.0,0.83,0.0
4325,13.72,15.82,1084.0,0.87,0.0
4326,2.64,2.37,1053.0,0.5,0.0
4327,14.26,14.22,1100.0,0.39,0.0
4328,30.42,29.67,932.0,0.32,0.0
4329,13.79,14.7,1016.0,0.58,0.0
4330,12.99,16.45,1020.0,0.33,0.0
4331,22.51,24.99,1066.0,0.65,0.0
4332,30.41,21.59,946.0,0.43,0.0
4333,29.84,34.89,983.0,0.2,0.0
4334,32.99,26.48,932.0,0.76,3708.0
4335,32.12,33.86,985.0,0.27,0.0
4336,20.33,20.56,915.0,0.36,0.0
4337,30.0,35.92,1008.0,0.83,0.0
4338,41.34,32.16,1076.0,0.23,0.0
4339,22.41,24.05,969.0,0.03,0.0
4340,2.45,2.26,948.0,0.09,0.0
4341,28.44,32.53,1096.0,0.18,0.0
4342,0.73,0.81,995.0,0.71,0.0
4343,25.02,27.26,948.0,0.34,0.0
4344,16.43,18.02,1100.0,0.85,0.0
4345,41.54,31.72,1082.0,0.2,0.0
4346,12.17,9.47,959.0,0.31,0.0
4347,30.58,23.17,995.0,0.45,0.0
4348,36.94,40.36,971.0,0.8,0.0
4349,39.35,43.28,1107.0,0.34,0.0
4350,17.43,16.78,1107.0,0.49,0.0
4351,22.75,25.46,1044.0,0.02,0.0
4352,17.11,15.17,960.0,0.58,0.0
4353,13.67,11.87,912.0,0.57,0.0
4354,22.97,23.17,918.0,0.79,0.0
4355,25.12,25.68,1009.0,0.1,0.0
4356,5.79,6.17,1110.0,0.26,0.0
4357,26.78,33.2,1054.0,0.69,0.0
4358,34.58,34.52,955.0,0.96,2706.0
4359,17.52,13.9,1009.0,0.59,0.0
4360,29.09,37.29,925.0,0.2,0.0
4361,26.4,29.42,950.0,0.11,0.0
4362,42.2,50.23,1029.0,0.57,0.0
4363,11.39,12.05,999.0,0.84,0.0
4364,36.5,28.9,972.0,0.05,0.0
4365,32.22,40.18,926.0,0.51,0.0
4366,16.3,20.03,981.0,0.48,0.0
4367,34.51,31.85,947.0,0.53,0.0
4368,0.98,1.26,912.0,0.1,0.0
4369,21.42,24.05,929.0,0.15,0.0
4370,30.73,25.46,926.0,0.76,0.0
4371,30.67,37.81,940.0,0.22,0.0
4372,0.39,0.43,1068.0,0.09,0.0
4373,13.07,16.32,971.0,0.43,0.0
4374,16.76,20.97,1071.0,0.88,0.0
4375,41.48,30.7,1037.0,0.37,0.0
4376,29.83,32.48,1041.0,0.63,0.0
4377,32.56,23.19,1029.0,0.83,2426.0
4378,3.25,4.2,941.0,0.62,0.0
4379,14.32,13.69,994.0,0.01,0.0
4380,6.46,5.26,1055.0,0.66,0.0
4381,26.26,23.12,1028.0,0.6,0.0
4382,8.58,10.08,963.0,0.45,0.0
4383,27.73,29.91,1025.0,0.54,0.0
4384,36.42,36.73,1088.0,0.09,0.0
4385,32.07,40.61,921.0,0.72,0.0
4386,45.07,49.28,1077.0,0.78,0.0
4387,20.44,18.75,1007.0,0.55,0.0
4388,17.53,14.73,1065.0,0.95,679.0
4389,40.0,43.56,1055.0,0.76,0.0
4390,43.2,48.4,961.0,0.65,0.0
4391,35.57,31.02,1022.0,0.02,0.0
4392,37.0,43.3,975.0,0.14,0.0
4393,8.52,9.37,916.0,0.15,0.0
4394,32.66,34.36,932.0,0.66,0.0
4395,10.47,8.22,1080.0,0.38,0.0
4396,5.84,4.3,1093.0,0.74,0.0
4397,24.87,19.07,942.0,0.68,0.0
4398,17.43,12.73,1035.0,0.14,0.0
4399,17.36,21.73,1098.0,0.22,0.0
4400,38.96,46.13,1046.0,0.13,0.0
4401,0.48,0.45,954.0,0.58,0.0
4402,32.0,23.46,956.0,0.99,1416.0
4403,40.26,42.08,953.0,0.34,0.0
4404,24.78,18.93,1063.0,0.51,0.0
4405,17.04,14.15,952.0,0.59,0.0
4406,33.94,33.4,925.0,0.02,0.0
4407,24.38,19.98,1008.0,0.39,0.0
4408,19.09,15.4,921.0,0.03,0.0
4409,36.19,32.17,1019.0,0.36,0.0
4410,34.88,29.0,948.0,0.71,0.0
4411,28.44,32.56,919.0,0.64,0.0
4412,42.79,35.83,983.0,0.68,0.0
4413,21.03,23.08,1110.0,0.8,0.0
4414,20.63,17.09,1109.0,0.55,0.0
4415,29.82,36.79,945.0,0.28,0.0
4416,42.84,35.06,959.0,0.2,0.0
4417,7.28,6.81,1018.0,0.53,0.0
4418,10.31,10.04,1004.0,0.2,0.0
4419,34.78,38.12,1073.0,0.9,0.0
4420,32.34,41.06,986.0,0.63,0.0
4421,3.15,3.25,998.0,0.04,0.0
4422,32.39,37.83,966.0,0.04,0.0
4423,1.73,1.72,928.0,0.97,1687.0
4424,25.63,25.81,1014.0,0.45,0.0
4425,5.1,6.03,939.0,0.29,0.0
4426,32.62,27.46,1027.0,0.67,0.0
4427,5.24,5.04,1102.0,0.8,0.0
4428,0.84,0.85,932.0,0.86,0.0
4429,39.33,41.68,953.0,0.76,0.0
4430,35.25,35.87,1113.0,0.77,0.0
4431,18.33,17.17,1041.0,0.77,0.0
4432,7.25,6.27,1024.0,0.43,0.0
4433,32.81,35.66,930.0,0.87,0.0
4434,12.31,15.85,1090.0,0.35,0.0
4435,24.56,19.43,952.0,0.52,0.0
4436,37.78,43.92,1036.0,0.79,0.0
4437,37.09,39.54,1023.0,0.82,0.0
4438,27.51,27.16,1096.0,0.1,0.0
4439,30.66,32.35,920.0,0.76,0.0
4440,28.24,21.82,933.0,0.17,0.0
4441,42.29,47.69,966.0,0.43,0.0
4442,35.94,35.61,1017.0,0.4,0.0
4443,33.6,34.6,1088.0,0.56,0.0
4444,30.37,36.12,1063.0,0.31,0.0
4445,4.22,3.09,926.0,0.26,0.0
4446,6.02,6.14,1076.0,0.4,0.0
4447,33.36,36.16,993.0,0.11,0.0
4448,13.22,10.64,1004.0,0.12,0.0
4449,38.13,29.0,977.0,0.7,0.0
4450,18.0,17.02,1061.0,0.13,0.0
4451,0.7,0.74,967.0,0.16,0.0
4452,13.78,11.32,1056.0,0.51,0.0
4453,25.7,30.25,974.0,0.59,0.0
4454,40.25,51.61,922.0,0.36,0.0
4455,12.32,8.83,980.0,0.21,0.0
4456,13.02,13.98,1081.0,0.76,0.0
4457,23.54,28.96,989.0,0.08,0.0
4458,28.65,22.64,1089.0,0.75,0.0
4459,13.23,14.55,1069.0,0.45,0.0
4460,11.71,14.07,922.0,0.18,0.0
4461,17.85,20.91,1031.0,0.16,0.0
4462,4.42,4.38,1106.0,0.42,0.0
4463,29.08,22.4,970.0,0.83,325.0
4464,35.32,33.5,955.0,0.76,0.0
4465,23.65,19.82,1038.0,0.01,0.0
4466,12.36,8.87,1111.0,0.86,2748.0
4467,25.89,33.02,929.0,0.47,0.0
4468,0.78,0.95,1024.0,0.17,0.0
4469,5.36,6.13,1025.0,0.26,0.0
4470,31.94,37.09,945.0,0.2,0.0
4471,16.21,20.61,1064.0,0.63,0.0
4472,42.44,43.64,1001.0,0.06,0.0
4473,27.57,31.49,1039.0,0.64,0.0
4474,16.08,15.86,1019.0,0.8,0.0
4475,28.35,31.45,1057.0,0.93,0.0
4476,14.01,17.98,1053.0,0.41,0.0
4477,38.73,43.2,991.0,0.74,0.0
4478,33.19,32.68,1102.0,0.55,0.0
4479,8.09,8.04,1076.0,0.81,0.0
4480,37.51,29.6,1091.0,0.18,0.0
4481,29.18,27.68,1040.0,0.96,114.0
4482,22.01,19.96,935.0,0.33,0.0
4483,21.35,26.1,936.0,0.63,0.0
4484,37.78,26.82,1082.0,0.52,0.0
4485,24.81,29.68,1069.0,0.53,0.0
4486,34.41,31.57,1028.0,0.35,0.0
4487,13.45,14.57,1000.0,0.07,0.0
4488,29.64,27.13,1016.0,0.76,0.0
4489,9.57,8.92,1002.0,0.61,0.0
4490,32.33,27.11,1062.0,0.89,1103.0
4491,9.47,7.31,1015.0,0.31,0.0
4492,20.44,23.27,971.0,0.53,0.0
4493,3.58,4.12,962.0,0.44,0.0
4494,6.28,5.58,1040.0,0.29,0.0
4495,40.01,36.27,1062.0,0.19,0.0
4496,43.67,36.2,979.0,0.11,0.0
4497,25.69,22.28,1058.0,0.82,0.0
4498,6.32,7.66,978.0,0.71,0.0
4499,30.07,34.81,1092.0,0.62,0.0
4500,35.25,26.2,964.0,0.28,0.0
4501,14.38,16.21,1034.0,0.27,0.0
4502,15.19,13.38,982.0,0.22,0.0
4503,27.99,26.17,1002.0,0.32,0.0
4504,14.15,9.91,978.0,0.13,0.0
4505,16.12,20.2,944.0,0.06,0.0
4506,24.03,22.45,984.0,0.72,0.0
4507,1.33,1.34,1017.0,0.27,0.0
4508,5.61,6.45,915.0,0.32,0.0
4509,32.12,33.61,935.0,0.21,0.0
4510,24.71,31.85,917.0,0.28,0.0
4511,25.5,28.85,913.0,0.07,0.0
4512,16.79,13.67,1100.0,0.59,0.0
4513,42.19,32.52,1097.0,0.97,3669.0
4514,15.53,12.43,993.0,0.56,0.0
4515,22.08,24.69,997.0,0.93,0.0
4516,31.67,27.61,1027.0,0.99,119.0
4517,19.61,23.92,1048.0,0.77,0.0
4518,29.7,36.63,936.0,0.09,0.0
4519,16.69,14.82,943.0,0.87,3742.0
4520,24.17,21.56,994.0,0.61,0.0
4521,31.92,36.68,1003.0,0.05,0.0
4522,7.67,5.63,1009.0,0.67,0.0
4523,6.26,5.62,1092.0,0.28,0.0
4524,24.98,28.03,1044.0,0.87,0.0
4525,38.11,39.72,913.0,0.83,0.0
4526,8.99,10.98,1052.0,0.97,0.0
4527,20.05,14.88,955.0,0.67,0.0
4528,34.21,43.52,1008.0,0.8,0.0
4529,33.37,32.21,1106.0,0.86,172.0
4530,44.34,35.59,933.0,0.01,0.0
4531,11.39,11.84,1058.0,0.3,0.0
4532,42.28,52.52,1095.0,0.26,0.0
4533,0.85,0.89,1046.0,0.75,0.0
4534,12.54,14.74,959.0,0.11,0.0
4535,22.55,21.13,1034.0,0.81,0.0
4536,22.13,24.32,1089.0,0.57,0.0
4537,36.74,36.49,1086.0,0.14,0.0
4538,33.32,30.63,1104.0,0.08,0.0
4539,16.18,12.38,975.0,0.05,0.0
4540,40.17,43.83,1076.0,0.04,0.0
4541,3.25,3.63,1079.0,0.97,1338.0
4542,6.92,6.03,964.0,0.96,3964.0
4543,6.12,4.52,1082.0,0.82,0.0
4544,1.94,1.67,930.0,0.78,0.0
4545,45.17,50.88,985.0,0.02,0.0
4546,12.51,11.2,1033.0,0.33,0.0
4547,34.13,42.16,1066.0,0.38,0.0
4548,30.57,36.78,1028.0,0.93,0.0
4549,26.58,32.91,974.0,0.95,0.0
4550,28.08,24.29,954.0,0.87,3703.0
4551,27.46,27.03,993.0,0.08,0.0
4552,18.71,17.06,952.0,0.72,0.0
4553,36.91,34.62,979.0,0.89,1968.0
4554,4.13,4.66,1028.0,0.88,0.0
4555,8.83,7.35,943.0,0.49,0.0
4556,30.04,35.64,953.0,0.71,0.0
4557,34.21,28.45,1054.0,0.53,0.0
4558,9.47,12.07,955.0,0.53,0.0
4559,35.33,37.25,925.0,0.92,0.0
4560,14.21,17.27,926.0,0.66,0.0
4561,40.0,36.03,1112.0,0.21,0.0
4562,28.8,29.68,954.0,0.15,0.0
4563,17.64,15.21,1078.0,0.07,0.0
4564,7.8,7.81,918.0,0.3,0.0
4565,4.96,5.44,1084.0,0.71,0.0
4566,14.14,16.41,990.0,0.97,566.0
4567,1.06,1.37,1106.0,0.42,0.0
4568,9.3,6.74,1031.0,0.43,0.0
4569,43.59,54.35,1092.0,0.08,0.0
4570,41.65,46.11,925.0,0.65,0.0
4571,37.36,40.64,1038.0,0.64,0.0
4572,3.86,3.31,1108.0,0.15,0.0
4573,34.44,39.84,1085.0,0.28,0.0
4574,5.72,6.73,1046.0,0.56,0.0
4575,30.06,29.96,1034.0,0.27,0.0
4576,9.81,11.85,1081.0,0.14,0.0
4577,2.16,1.54,1020.0,0.9,1943.0
4578,21.97,23.2,1098.0,0.75,0.0
4579,18.87,15.76,1113.0,0.56,0.0
4580,43.96,44.61,979.0,0.53,0.0
4581,29.4,25.09,992.0,0.1,0.0
4582,29.21,36.73,1001.0,0.78,0.0
4583,36.6,30.66,921.0,0.98,3767.0
4584,14.19,13.1,1016.0,0.39,0.0
4585,22.85,17.51,1046.0,0.27,0.0
4586,38.58,40.4,1056.0,0.54,0.0
4587,16.57,18.92,999.0,0.26,0.0
4588,7.1,7.68,977.0,0.96,483.0
4589,39.31,42.34,1062.0,0.98,0.0
4590,14.33,15.51,1108.0,0.82,0.0
4591,27.44,28.68,1051.0,0.17,0.0
4592,39.01,39.4,1102.0,0.49,0.0
4593,8.69,10.13,1110.0,0.72,0.0
4594,2.79,3.36,1095.0,0.76,0.0
4595,36.82,30.96,981.0,0.66,0.0
4596,44.77,39.0,944.0,0.18,0.0
4597,4.28,3.97,1096.0,0.47,0.0
4598,7.86,7.47,1059.0,0.98,1012.0
4599,0.36,0.42,945.0,0.69,0.0
4600,43.78,46.34,1072.0,0.01,0.0
4601,30.33,36.53,985.0,0.17,0.0
4602,15.31,18.25,1099.0,0.44,0.0
4603,32.79,30.31,1007.0,0.95,3296.0
4604,33.9,37.52,960.0,0.54,0.0
4605,11.35,9.69,994.0,0.33,0.0
4606,7.59,7.37,962.0,0.96,155.0
4607,34.72,43.03,1070.0,0.7,0.0
4608,43.91,48.09,920.0,0.62,0.0
4609,33.35,38.98,924.0,0.59,0.0
4610,29.57,20.94,985.0,0.91,424.0
4611,28.14,31.04,928.0,0.22,0.0
4612,32.65,40.31,1086.0,0.65,0.0
4613,37.46,32.08,1028.0,0.18,0.0
4614,17.64,22.0,1084.0,0.22,0.0
4615,28.9,29.95,935.0,0.32,0.0
4616,28.82,27.42,1045.0,0.42,0.0
4617,8.77,8.74,1025.0,0.28,0.0
4618,44.45,40.37,1105.0,0.37,0.0
4619,16.44,13.48,984.0,0.21,0.0
4620,32.2,34.49,926.0,0.99,3795.0
4621,2.77,2.85,930.0,0.36,0.0
4622,13.56,14.75,938.0,0.25,0.0
4623,22.63,21.26,953.0,0.18,0.0
4624,4.14,3.96,1085.0,0.83,0.0
4625,30.46,31.38,1008.0,0.98,860.0
4626,24.46,31.13,964.0,0.75,0.0
4627,34.95,43.95,949.0,0.08,0.0
4628,1.51,1.84,1010.0,0.11,0.0
4629,10.05,10.35,1064.0,0.18,0.0
4630,31.85,32.47,978.0,0.49,0.0
4631,17.03,18.02,995.0,0.74,0.0
4632,2.31,1.71,944.0,0.51,0.0
4633,16.15,15.45,1019.0,0.48,0.0
4634,25.28,27.84,976.0,0.94,0.0
4635,25.42,24.72,1000.0,0.38,0.0
4636,37.73,36.45,1074.0,0.55,0.0
4637,35.67,38.88,955.0,0.29,0.0
4638,44.48,35.86,1053.0,0.32,0.0
4639,32.04,27.08,1094.0,0.71,0.0
4640,32.72,33.1,1005.0,0.7,0.0
4641,33.06,39.86,921.0,0.43,0.0
4642,36.49,33.61,1030.0,1.0,1536.0
4643,25.56,27.88,912.0,0.53,0.0
4644,37.41,29.93,1087.0,0.73,139.0
4645,32.79,35.92,999.0,0.14,0.0
4646,7.08,8.22,955.0,0.78,0.0
4647,29.54,23.6,928.0,0.84,2034.0
4648,5.19,5.85,1048.0,0.8,0.0
4649,4.82,5.54,1046.0,0.52,0.0
4650,22.22,27.03,1105.0,0.93,0.0
4651,35.38,29.31,1021.0,0.38,0.0
4652,1.63,1.54,1049.0,0.91,233.0
4653,4.26,3.06,912.0,0.69,0.0
4654,23.44,20.32,951.0,0.25,0.0
4655,32.97,31.33,1030.0,0.47,0.0
4656,10.94,10.57,1021.0,0.38,0.0
4657,26.48,34.06,1068.0,0.05,0.0
4658,18.11,22.94,1101.0,0.57,0.0
4659,2.03,2.25,1060.0,0.14,0.0
4660,44.86,48.21,1014.0,0.94,0.0
4661,13.96,10.03,1109.0,0.1,0.0
4662,16.67,17.93,968.0,0.68,0.0
4663,0.01,0.01,1022.0,0.75,0.0
4664,25.83,27.8,967.0,0.63,0.0
4665,5.19,4.56,1055.0,0.38,0.0
4666,14.19,17.19,987.0,0.1,0.0
4667,36.6,32.43,939.0,0.59,0.0
4668,10.69,12.55,956.0,0.42,0.0
4669,33.28,35.92,944.0,0.58,0.0
4670,21.29,24.79,1107.0,0.82,0.0
4671,31.29,22.68,974.0,0.26,0.0
4672,15.08,10.91,1037.0,0.77,0.0
4673,24.93,23.56,1056.0,0.82,0.0
4674,34.11,43.18,964.0,0.16,0.0
4675,24.87,18.83,1030.0,0.78,0.0
4676,43.69,41.52,935.0,0.4,0.0
4677,28.79,35.12,1035.0,0.11,0.0
4678,0.89,0.85,991.0,0.22,0.0
4679,28.63,36.38,1008.0,0.99,0.0
4680,26.93,31.15,997.0,0.34,0.0
4681,34.9,34.44,1054.0,0.81,0.0
4682,37.51,30.76,930.0,0.06,0.0
4683,33.28,40.6,977.0,0.89,0.0
4684,2.98,3.48,949.0,0.32,0.0
4685,33.39,42.81,1113.0,0.85,0.0
4686,36.14,46.32,935.0,0.78,0.0
4687,37.78,36.96,983.0,0.7,0.0
4688,29.22,21.86,959.0,0.26,0.0
4689,12.97,13.09,1111.0,0.24,0.0
4690,0.49,0.46,1113.0,0.23,0.0
4691,16.67,15.6,974.0,0.48,0.0
4692,28.37,21.55,931.0,0.8,1777.0
4693,1.4,1.6,931.0,0.04,0.0
4694,7.41,9.16,985.0,0.1,0.0
4695,18.74,14.03,1029.0,0.58,0.0
4696,35.94,28.76,1050.0,0.76,2268.0
4697,9.75,10.08,984.0,0.54,0.0
4698,17.18,17.51,1044.0,0.65,0.0
4699,32.16,24.61,1027.0,0.69,0.0
4700,37.56,26.49,978.0,0.73,991.0
4701,13.75,15.48,1072.0,0.15,0.0
4702,19.62,17.09,944.0,0.38,0.0
4703,44.89,33.21,1023.0,0.72,2138.0
4704,4.63,5.28,1017.0,0.06,0.0
4705,32.14,36.79,1058.0,0.86,0.0
4706,35.52,29.65,1030.0,0.77,0.0
4707,44.7,42.75,1017.0,0.31,0.0
4708,34.19,30.76,921.0,0.7,0.0
4709,41.59,46.29,968.0,0.8,0.0
4710,31.61,26.23,969.0,0.74,0.0
4711,35.61,26.38,1108.0,0.94,2684.0
4712,43.12,32.53,1072.0,0.06,0.0
4713,30.64,36.02,1064.0,0.56,0.0
4714,13.79,11.35,1002.0,0.69,0.0
4715,21.11,19.84,1053.0,0.27,0.0
4716,1.81,1.86,971.0,0.02,0.0
4717,44.49,31.6,1078.0,0.09,0.0
4718,26.22,20.71,999.0,0.65,0.0
4719,2.25,2.92,999.0,0.86,0.0
4720,11.22,13.73,1050.0,0.13,0.0
4721,34.65,42.33,1055.0,0.94,0.0
4722,20.15,24.11,981.0,0.41,0.0
4723,37.58,28.31,1017.0,0.44,0.0
4724,32.81,31.77,954.0,0.92,1042.0
4725,4.83,5.04,1063.0,0.09,0.0
4726,44.54,56.16,1039.0,0.2,0.0
4727,26.84,27.57,1058.0,0.47,0.0
4728,6.76,6.94,965.0,0.14,0.0
4729,8.11,9.05,980.0,0.88,0.0
4730,18.99,16.39,1110.0,0.7,0.0
4731,35.62,25.39,1036.0,0.13,0.0
4732,30.16,37.41,1113.0,0.19,0.0
4733,12.81,11.34,1106.0,0.25,0.0
4734,32.6,30.42,1058.0,0.09,0.0
4735,3.52,3.59,1031.0,0.06,0.0
4736,27.12,21.97,1008.0,0.17,0.0
4737,33.78,32.54,1058.0,0.84,0.0
4738,36.23,32.52,1083.0,0.58,0.0
4739,41.65,34.32,933.0,0.78,2243.0
4740,10.84,13.01,1111.0,0.06,0.0
4741,24.93,29.7,1096.0,0.62,0.0
4742,14.66,12.91,1075.0,0.25,0.0
4743,33.51,28.14,927.0,0.11,0.0
4744,33.08,23.43,1083.0,0.95,3271.0
4745,27.82,24.05,954.0,0.75,0.0
4746,38.38,33.33,1047.0,0.51,0.0
4747,30.57,38.71,1078.0,0.48,0.0
4748,24.93,18.05,939.0,0.33,0.0
4749,10.25,12.71,993.0,0.27,0.0
4750,42.04,52.1,958.0,0.12,0.0
4751,7.13,6.35,937.0,0.71,0.0
4752,12.8,11.93,1012.0,0.38,0.0
4753,20.25,15.54,1084.0,0.19,0.0
4754,31.28,32.65,1100.0,0.92,0.0
4755,21.75,16.33,966.0,0.85,3790.0
4756,3.1,3.24,996.0,0.09,0.0
4757,15.49,13.75,1013.0,0.4,0.0
4758,36.52,38.49,926.0,0.78,0.0
4759,11.84,10.56,1095.0,0.52,0.0
4760,42.51,36.19,955.0,0.98,2775.0
4761,21.37,17.8,953.0,0.9,3701.0
4762,13.42,16.9,1113.0,0.11,0.0
4763,35.91,28.74,912.0,0.58,0.0
4764,18.24,20.01,1034.0,0.96,0.0
4765,44.45,45.86,1087.0,0.55,0.0
4766,3.73,3.51,1098.0,0.89,0.0
